experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
0,2_hypo_program,Hypothesis + Program,8eb1be9a,Easy,1,0,0.0,False,25,26.041666666666668,2,5,3,11,4,96,3,32.0,"Describing the input grid: The input contains a single horizontal line of a nonzero color, and above it there is a sparse pattern made of that same color on an otherwise black background.
Describing the size of the output grid: The output grid has the same width as the input, and its height equals the height of the region above the horizontal line.
Describing how to transform the grid: Extract the rows above the horizontal line, then repeat that extracted block downward enough times to fill the output height, preserving the exact row order and colors."
0,2_hypo_program,Hypothesis + Program,8f2ea7aa,Expert,1,0,0.0,False,32,33.33333333333333,12,1,2,13,4,96,3,32.0,"Describing the input grid: The input is a 9x9 grid containing a small colored pattern in the upper-left 3x3 area, with the rest mostly empty.
Describing the size of the output grid: The output grid is the same size as the input grid.
Describing how to transform the grid: Copy the 3x3 colored pattern into every 3x3 block of the 9x9 grid, using the same relative position inside each block; cells that are empty in the original 3x3 pattern remain empty in the copies."
0,2_hypo_program,Hypothesis + Program,95990924,Easy,1,1,1.0,True,40,37.735849056603776,20,2,1,13,4,106,4,26.5,"Describing the input grid: The input contains one or more 2x2 grey blocks placed on a large black canvas.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: For each grey 2x2 block, place four 1-cell markers around it at the four diagonal corner positions of the 4x4 region centered on that block: top-left gets blue (1), top-right gets red (2), bottom-left gets green (3), and bottom-right gets yellow (4). Leave the original grey block unchanged and do this for every grey block independently."
0,2_hypo_program,Hypothesis + Program,97a05b5b,Medium,1,0,0.0,False,19,16.964285714285715,1,1,2,11,4,112,5,22.4,"Describing the input grid: The input consists of several candidate motifs, each one a mostly uniform colored block with a few internal cells that differ in color or are missing.
Describing the size of the output grid: The output size matches the bounding box size of the selected motif.
Describing how to transform the grid: Among all nonzero connected motifs, choose the one whose bounding box is largest in area. Extract its bounding box, then fill all empty cells inside that box with the motif’s primary color so that the object becomes a solid block, while retaining any internal accent colors that were already present. The transformed motif is the output."
0,2_hypo_program,Hypothesis + Program,99b1bc43,Hard,1,1,1.0,True,27,31.03448275862069,13,3,0,10,1,87,3,29.0,"Describing the input grid: The input contains two 4x4 grids separated by a full row of 4s, with the top grid in blue/black and the bottom grid in red/black.
Describing the size of the output grid: The output is a 4x4 grid.
Describing how to transform the grid: Build the output by marking 3 in every cell where exactly one of the two input grids has a nonzero value, and 0 where both grids are either nonzero or both zero."
0,2_hypo_program,Hypothesis + Program,99fa7670,Easy,1,1,1.0,True,33,30.0,2,5,4,12,10,110,4,27.5,"Describing the input grid: The input contains one or more colored seed cells placed in an otherwise black grid.
Describing the size of the output grid: The output grid keeps the same height and width as the input grid.
Describing how to transform the grid: For each colored seed cell, draw an L-shape anchored at that seed: fill all cells to the right in the same row from the seed to the last column, and fill all cells below in the same column from the seed to the last row. All filled cells use the seed’s color, and black cells remain unchanged unless covered by one of these L-shapes."
0,2_hypo_program,Hypothesis + Program,a740d043,Easy,1,1,1.0,True,20,25.31645569620253,6,1,2,7,4,79,3,26.333333333333332,"Describing the input grid: The input is a large background of 1s containing a smaller non-1 rectangular region made of other colors.
Describing the size of the output grid: The output size is the bounding box of the non-1 region.
Describing how to transform the grid: Extract the smallest rectangle that contains all cells whose value is not 1, and then replace every 1 inside that extracted rectangle with 0 while keeping the other colors unchanged."
0,2_hypo_program,Hypothesis + Program,b0c4d837,Medium,1,0,0.0,False,32,29.906542056074763,12,1,2,14,3,107,4,26.75,"Describing the input grid: The input contains a rectangular frame made of color 5, with a smaller interior region marked by color 8 on a background of 0.
Describing the size of the output grid: The output is always a 3x3 grid.
Describing how to transform the grid: Find the bounding box of the color-8 region inside the frame, then compress that region into a 3x3 output by mapping its occupied cells to the corresponding cells of the 3x3 grid and leaving all other cells 0. If multiple input cells map to the same output cell, the result is 8."
0,2_hypo_program,Hypothesis + Program,b190f7f5,Hard,1,0,0.0,False,30,24.390243902439025,4,2,3,16,5,123,4,30.75,"Describing the input grid: The input contains several colored objects, each object using one nonzero color and separated from the others by black cells.
Describing the size of the output grid: The output grid is a square whose side length is the input height multiplied by the input width.
Describing how to transform the grid: Replace each nonzero cell in the input by a copy of the entire input grid, scaled into a block of size height x width, and place that block at the position corresponding to the cell’s row and column in the output. In the copied block, keep only the cells of the copied input that have the same color as the triggering cell; all other cells become black."
0,2_hypo_program,Hypothesis + Program,b527c5c6,Medium,1,0,0.0,False,32,28.31858407079646,8,5,1,11,7,113,3,37.666666666666664,"Describing the input grid: The input consists of several 3-filled shapes with one embedded 2 in each shape, separated by empty space and a divider row of 4s.
Describing the size of the output grid: The output keeps the same grid size.
Describing how to transform the grid: For each shape, propagate the 2 along the entire connected component of 3s in the same row direction and the same column direction from the 2’s position, turning the whole cross through the shape into a filled pattern where the row arm becomes 2s and the column arm stays 3s, while all untouched cells remain as in the input."
0,2_hypo_program,Hypothesis + Program,b6afb2da,Easy,1,0,0.0,False,40,33.057851239669425,13,3,2,15,7,121,4,30.25,"Describing the input grid: The input contains one or more 4x4 blocks of the same nonzero color, separated by rows/columns of zeros.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Replace each 4x4 nonzero block with a new 4x4 pattern derived from the block’s position: if the block is in the upper-left or lower-right quadrant, fill its 4x4 area with a fixed “frame” pattern using colors 1, 4, and 2; if the block is in the other quadrant, use the same frame pattern translated to that block’s location. Zeros outside the blocks remain unchanged."
