task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
1c786137,Easy,Notice that a single color forms a rectangle.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    vals, counts = np.unique(g, return_counts=True)
    bg = vals[np.argmax(counts)]
    # find the largest connected non-bg rectangle-like region by bounding box
    nonbg = (g != bg)
    rows = np.where(nonbg.any(axis=1))[0]
    cols = np.where(nonbg.any(axis=0))[0]
    if rows.size == 0 or cols.size == 0:
        return g[:0, :0]
    sub = g[rows.min():rows.max()+1, cols.min():cols.max()+1]
    # if there are repeated separator lines, remove every 2nd row/col
    return sub[1::2, 1::2]",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
1c786137,Easy,Notice that a single color forms a rectangle.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    vals, counts = np.unique(g, return_counts=True)
    bg = vals[np.argmax(counts)]
    nonbg = g != bg
    r = np.where(nonbg.any(axis=1))[0]
    c = np.where(nonbg.any(axis=0))[0]
    if r.size == 0 or c.size == 0:
        return g.copy()
    sub = g[r[0]:r[-1]+1, c[0]:c[-1]+1]
    # choose the denser half-resolution view
    a = sub[::2, ::2]
    b = sub[1::2, 1::2]
    return a if a.size >= b.size else b",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
1c786137,Easy,Notice that a single color forms a rectangle.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    vals, counts = np.unique(g, return_counts=True)
    bg = vals[np.argmax(counts)]
    rows = np.where(np.any(g != bg, axis=1))[0]
    cols = np.where(np.any(g != bg, axis=0))[0]
    if len(rows) == 0 or len(cols) == 0:
        return g.copy()
    sub = g[rows[0]:rows[-1]+1, cols[0]:cols[-1]+1]
    # infer a 2x downsample from a framed pattern
    return sub[::2, :]",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    nz = np.argwhere(g != 0)
    if nz.size == 0:
        return out
    vals = g[g != 0]
    colors, counts = np.unique(vals, return_counts=True)
    color = colors[np.argmax(counts)]
    pts = np.argwhere(g == color)
    if len(pts) == 0:
        return out
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    h = r1 - r0 + 1
    w = c1 - c0 + 1
    # infer diagonal direction from the non-background pattern
    if h == 1 and w == 1:
        out[:] = 0
        out[0, :] = color
        return out
    if h <= w:
        # down-right diagonal band
        for i in range(g.shape[0]):
            for j in range(g.shape[1]):
                if 0 <= j - i < w:
                    out[i, j] = color
    else:
        # up-right diagonal band
        for i in range(g.shape[0]):
            for j in range(g.shape[1]):
                if 0 <= j + i - (g.shape[0] - 1) < w:
                    out[i, j] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = np.zeros_like(g)
    nz = g[g != 0]
    if nz.size == 0:
        return out
    color = np.bincount(nz).argmax()
    pts = np.argwhere(g == color)
    if pts.size == 0:
        return out
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    # If the object is a 2x2 or 2x1 seed, expand into a 3-wide diagonal stripe.
    if (rmax - rmin + 1) <= 2 and (cmax - cmin + 1) <= 2:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if abs((c - r) - (cmin - rmin)) <= 2:
                    out[r, c] = color
    else:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if abs((r + c) - (rmin + cmin)) <= 2:
                    out[r, c] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    nz = np.argwhere(g != 0)
    if len(nz) == 0:
        return out
    color = g[tuple(nz[0])]
    pts = np.argwhere(g == color)
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    n = max(rmax - rmin + 1, cmax - cmin + 1) + 1
    # choose diagonal based on whether the seed touches the main or anti diagonal
    if np.any(pts[:, 0] == pts[:, 1]):
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if 0 <= c - r < n:
                    out[r, c] = color
    else:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if 0 <= (g.shape[0] - 1 - r) - c < n:
                    out[r, c] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,4,True,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = np.zeros_like(g)
    vals = g[g != 0]
    if vals.size == 0:
        return out
    color = np.unique(vals)[0]
    pts = np.argwhere(g == color)
    if pts.size == 0:
        return out
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    size = max(r1 - r0 + 1, c1 - c0 + 1)
    # fill a diagonal parallelogram of width size
    for r in range(g.shape[0]):
        for c in range(g.shape[1]):
            if 0 <= (r + c) - (r0 + c0) < size:
                out[r, c] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid, dtype=int)
    out = np.zeros_like(g)
    nz = np.argwhere(g != 0)
    if nz.size == 0:
        return out
    color = g[tuple(nz[0])]
    pts = np.argwhere(g == color)
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    h = rmax - rmin + 1
    w = cmax - cmin + 1
    # create a 3-cell thick diagonal line from the seed's bounding box
    if h >= w:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if abs((r - c) - (rmin - cmin)) <= 2:
                    out[r, c] = color
    else:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if abs((r + c) - (rmin + cmin)) <= 2:
                    out[r, c] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f0c79e5,Expert,The red block indicates the direction of extension.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid, dtype=int)
    out = np.zeros_like(g)
    nz = np.argwhere(g != 0)
    if len(nz) == 0:
        return out
    color = g[tuple(nz[0])]
    pts = np.argwhere(g == color)
    rmin, cmin = pts.min(axis=0)
    rmax, cmax = pts.max(axis=0)
    # infer a diagonal stripe from the seed's orientation
    if (rmax - rmin) >= (cmax - cmin):
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if 0 <= (r - c) - (rmin - cmin) < 3:
                    out[r, c] = color
    else:
        for r in range(g.shape[0]):
            for c in range(g.shape[1]):
                if 0 <= (r + c) - (rmin + cmin) < 3:
                    out[r, c] = color
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals, counts = np.unique(g[g != 0], return_counts=True)
    if len(vals) == 0:
        return np.zeros((1, 1), dtype=int)
    color = int(vals[np.argmax(counts)])
    mask = (g == color).astype(int)
    rows = np.where(mask.any(axis=1))[0]
    cols = np.where(mask.any(axis=0))[0]
    r0, r1 = rows.min(), rows.max()
    c0, c1 = cols.min(), cols.max()
    return mask[r0:r1 + 1, c0:c1 + 1].astype(int) * color",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    vals, counts = np.unique(grid[grid != 0], return_counts=True)
    if len(vals) == 0:
        return np.zeros((1, 1), dtype=int)
    color = int(vals[np.argmax(counts)])
    coords = np.argwhere(grid == color)
    r0, c0 = coords.min(axis=0)
    r1, c1 = coords.max(axis=0)
    sub = grid[r0:r1 + 1, c0:c1 + 1]
    return (sub == color).astype(int) * color",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nonzero = g[g != 0]
    if nonzero.size == 0:
        return np.zeros((1, 1), dtype=int)
    color = int(np.bincount(nonzero).argmax())
    rows = np.any(g == color, axis=1)
    cols = np.any(g == color, axis=0)
    r_idx = np.where(rows)[0]
    c_idx = np.where(cols)[0]
    r0, r1 = r_idx[0], r_idx[-1]
    c0, c1 = c_idx[0], c_idx[-1]
    out = (g[r0:r1 + 1, c0:c1 + 1] == color).astype(int) * color
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    nz = grid[grid != 0]
    if nz.size == 0:
        return np.zeros((1, 1), dtype=int)
    color = int(np.unique(nz, return_counts=True)[0][np.argmax(np.unique(nz, return_counts=True)[1])])
    pos = np.argwhere(grid == color)
    top, left = pos.min(axis=0)
    bottom, right = pos.max(axis=0)
    crop = grid[top:bottom + 1, left:right + 1]
    return np.where(crop == color, color, 0).astype(int)",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,5,True,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    nz = g[g != 0]
    if nz.size == 0:
        return np.zeros((1, 1), dtype=int)
    color = int(np.bincount(nz).argmax())
    mask = g == color
    r = np.where(mask.any(axis=1))[0]
    c = np.where(mask.any(axis=0))[0]
    out = mask[r.min():r.max() + 1, c.min():c.max() + 1].astype(int) * color
    return out",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f85a75f,Easy,"Clearly, one different color is clustered together.",ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    vals = grid[grid > 0]
    if vals.size == 0:
        return np.zeros((1, 1), dtype=int)
    colors, counts = np.unique(vals, return_counts=True)
    color = int(colors[counts.argmax()])
    coords = np.argwhere(grid == color)
    r0 = coords[:, 0].min()
    r1 = coords[:, 0].max()
    c0 = coords[:, 1].min()
    c1 = coords[:, 1].max()
    sub = grid[r0:r1 + 1, c0:c1 + 1]
    return (sub == color).astype(int) * color",False,0,2,0.0,,False,0,1,0.0,,6,6,False,
1f876c06,Easy,Connect the lines.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    n, m = g.shape
    nz = np.argwhere(g != 0)
    colors = [int(g[r, c]) for r, c in nz]
    if len(colors) == 0:
        return g
    # For each color, connect its occurrences by a diagonal line from top-left to bottom-right
    for color in sorted(set(colors)):
        pts = np.argwhere(g == color)
        if len(pts) < 2:
            continue
        pts = pts[np.argsort(pts[:, 0] + pts[:, 1])]
        r0, c0 = pts[0]
        r1, c1 = pts[-1]
        dr = 1 if r1 >= r0 else -1
        dc = 1 if c1 >= c0 else -1
        r, c = r0, c0
        while True:
            g[r, c] = color
            if r == r1 and c == c1:
                break
            if r != r1:
                r += dr
            if c != c1:
                c += dc
    return g",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
1f876c06,Easy,Connect the lines.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    n, m = out.shape
    colors = [int(x) for x in np.unique(out) if x != 0]
    for color in colors:
        pts = np.argwhere(out == color)
        if len(pts) == 0:
            continue
        # Fill the main diagonal segment spanning the min/max row of this color
        rows = pts[:, 0]
        cols = pts[:, 1]
        r0, r1 = rows.min(), rows.max()
        c0, c1 = cols.min(), cols.max()
        if r1 - r0 == c1 - c0:
            rr = np.arange(r0, r1 + 1)
            cc = np.arange(c0, c1 + 1)
            out[rr, cc] = color
        elif r1 - r0 == -(c1 - c0):
            rr = np.arange(r0, r1 + 1)
            cc = np.arange(c0, c1 - 1, -1)
            out[rr, cc] = color
        else:
            # fallback: connect sorted points pairwise
            pts = pts[np.argsort(pts[:, 0] + pts[:, 1])]
            for i in range(len(pts) - 1):
                r0, c0 = pts[i]
                r1, c1 = pts[i + 1]
                dr = 1 if r1 >= r0 else -1
                dc = 1 if c1 >= c0 else -1
                r, c = r0, c0
                while True:
                    out[r, c] = color
                    if r == r1 and c == c1:
                        break
                    if r != r1:
                        r += dr
                    if c != c1:
                        c += dc
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
1f876c06,Easy,Connect the lines.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    n, m = g.shape
    for color in [int(x) for x in np.unique(g) if x != 0]:
        pts = np.argwhere(g == color)
        if len(pts) < 2:
            continue
        # Use the two extreme points by row+col and draw a diagonal between them
        s = pts[:, 0] + pts[:, 1]
        p0 = pts[np.argmin(s)]
        p1 = pts[np.argmax(s)]
        r0, c0 = map(int, p0)
        r1, c1 = map(int, p1)
        if abs(r1 - r0) != abs(c1 - c0):
            continue
        rr = np.linspace(r0, r1, abs(r1 - r0) + 1, dtype=int)
        cc = np.linspace(c0, c1, abs(c1 - c0) + 1, dtype=int)
        g[rr, cc] = color
    return g",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
1f876c06,Easy,Connect the lines.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    n, m = out.shape
    colors = [int(c) for c in np.unique(out) if c != 0]
    for color in colors:
        pts = np.argwhere(out == color)
        if len(pts) == 0:
            continue
        # Extend each color along the down-right diagonal from its topmost occurrence
        pts = pts[np.argsort(pts[:, 0])]
        r, c = map(int, pts[0])
        while r < n and c < m:
            out[r, c] = color
            r += 1
            c += 1
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
